Name,Gender,Name_RU
Roxy,girl,Рокси
Sarrah,girl,Сарра
Susannah,girl,Сюзанна
Tula,girl,Тула
Alwina,girl,Альвина
Arah,girl,Арах
Bernadine,girl,Бернадин
Capitola,girl,Капитолия
Cathern,girl,Катерн
Columbia,girl,Колумбия
Eileen,girl,Эйлин
Elizbeth,girl,Элизабет
Eura,girl,Эура
Hennie,girl,Хенни
Henretta,girl,Генриетта
Ivie,girl,Айви
Jeanie,girl,Джини
Justina,girl,Юстина
Leaner,girl,стройнее
Leonia,girl,Леония
Lorraine,girl,Лотарингия
Lucetta,girl,Люсетта
Macie,girl,Мэйси
Mahalie,girl,Махали
Marry,girl,Мэрри
Novella,girl,Новелла
Olevia,girl,Олевия
Phillis,girl,Филлис
Philomene,girl,Филомена
Salina,girl,Салина
Sinda,girl,Синда
Tinnie,girl,Тинни
Vashti,girl,Вашти
Vella,girl,Велла
Veva,girl,Вева
Vicy,girl,Виси
Zita,girl,Зита
Affie,girl,Аффи
Albertha,girl,Альберта
Anabel,girl,Анабель
Artelia,girl,Артелия
Barbra,girl,Барбра
Beaulah,girl,Боула
Bertina,girl,Бертина
Birdella,girl,Берделла
Blossom,girl,Цвести
Carmela,girl,Кармела
Carolyne,girl,Кэролайн
Cilla,girl,Силла
Denise,girl,Дениз
Dorthea,girl,Дортея
Eleonore,girl,Элеонора
Fairy,girl,Фэйри
Fannye,girl,Фанни
Franc,girl,Франк
Francina,girl,Франчина
Francisca,girl,Франциска
Genevra,girl,Женевра
Helga,girl,Хельга
Iza,girl,Иза
Jeanetta,girl,Жанетта
Jeannie,girl,Джинни
Jerusha,girl,Джеруша
Lisette,girl,Лизетта
Loda,girl,Лода
Luda,girl,Люда
Lynda,girl,Линда
Marget,girl,Маргет
Mariam,girl,Мариам
Modena,girl,Модена
Nanna,girl,Нанна
Nelie,girl,Нели
Olena,girl,Елена
Lelar,girl,Лелар
Matilde,girl,Матильда
Simona,girl,Симона
Thora,girl,Тора
Angelita,girl,Анжелита
Berenice,girl,Беренис
Dagmar,girl,Дагмар
Dina,girl,Дина
Ema,girl,Эма
Florine,girl,Флорин
Loraine,girl,Лорейн
Maida,girl,Майда
Missie,girl,Мисси
Arline,girl,Арлин
Beatrix,girl,Беатрикс
Dorathea,girl,Доратея
Elenor,girl,Эленор
Gertha,girl,Герта
Lesta,girl,Леста
Rebekah,girl,Ребекка
Almina,girl,Альмина
Arlena,girl,Арлена
Dot,girl,Точка
Elfie,girl,Эльфи
Ermine,girl,Горностай
Francisqui,girl,Франсиски
Georgeanna,girl,Джорджанна
Glendora,girl,Глендора
Leontine,girl,Леонтинский
Leva,girl,Лева
Litha,girl,Лита
Luberta,girl,Луберта
Marianna,girl,Марианна
Parlee,girl,Парли
Pearla,girl,Перла
Sister,girl,Сестра
Thresa,girl,Треза
Alene,girl,Алена
Alverda,girl,Альверда
Antonette,girl,Антонетта
Argie,girl,Арджи
Arkie,girl,Арки
Arletta,girl,Арлетта
Bea,girl,Беа
Bettye,girl,Бетти
Cappie,girl,Кэппи
Caro,girl,Каро
Cloe,girl,Хлоя
Corene,girl,Корин
Deetta,girl,Детта
Elberta,girl,Эльберта
Ether,girl,Эфир
Felicie,girl,Фелиция
Frederica,girl,Фредерика
Hellen,girl,Хеллен
Icey,girl,Ледяной
Ines,girl,Инес
Junia,girl,Юния
Laney,girl,Лэйни
Lassie,girl,Лесси
Lockie,girl,Локки
Lossie,girl,Лосси
Lovey,girl,Лови
Marianita,girl,Марианита
Mattye,girl,Мэтти
Rubie,girl,Руби
Milly,girl,Милли
Pluma,girl,Плюма
Ruie,girl,Руи
Vira,girl,Вира
Cleva,girl,Клева
Gennie,girl,Джинни
Sadye,girl,Садье
Vennie,girl,Венни
Zettie,girl,Зетти
Clevie,girl,Клеви
Ferne,girl,Ферн
Maebelle,girl,Мэйбель
Maxine,girl,Максин
Pearly,girl,Жемчужный
Savanah,girl,Савана
Savilla,girl,Савилла
Valerie,girl,Валери
Violetta,girl,Виолетта
Adelina,girl,Аделина
Alzina,girl,Альзина
Annice,girl,Аннис
Beda,girl,Беда
Clarabelle,girl,Кларабель
Fleda,girl,Фледа
Goldia,girl,Голдия
Laila,girl,Лейла
Leala,girl,Лела
Lilah,girl,Лайла
Lyla,girl,Лайла
Naoma,girl,Наома
Nealy,girl,Нили
Olivine,girl,Оливин
Rutha,girl,Рута
Sussie,girl,Сасси
Theodocia,girl,Феодокия
Vassie,girl,Вэсси
Zina,girl,Зина
Aurore,girl,Аврора
Beth,girl,Бет
Channie,girl,Ченни
Freida,girl,Фрида
Georganna,girl,Джорджанна
Izetta,girl,Изетта
Kathern,girl,Катерн
Lady,girl,Леди
Lala,girl,Лала
Lilia,girl,Лилия
Lurana,girl,Лурана
Mozelle,girl,Мозель
Norine,girl,Норина
Oney,girl,Они
Clotilde,girl,Клотильда
Nova,girl,Нова
Myrna,girl,Мирна
Medora,girl,Медора
Hildur,girl,Хильдур
Imo,girl,Имо
Ragna,girl,Рагна
Vinie,girl,Вини
Emmy,girl,Эмми
Hildegarde,girl,Хильдегард
Octa,girl,Окта
Aurilla,girl,Аурилла
Beula,girl,Беула
Lera,girl,Лера
Macy,girl,Мэйси
Margrett,girl,Маргретт
Melina,girl,Мелина
Pheobe,girl,Фиби
Alvira,girl,Альвира
Clella,girl,Клела
Cornie,girl,Корни
Dorotha,girl,Дорота
Dorthy,girl,Дорти
Dosia,girl,Досия
Enid,girl,Энид
Essa,girl,Эсса
Evelena,girl,Эвелена
Genoveva,girl,Геновева
Greta,girl,Грета
Ica,girl,Ика
Ilma,girl,Ильма
Lalla,girl,Лалла
Lana,girl,Лана
Leonor,girl,Леонор
Lolla,girl,Лолла
Lorna,girl,Лорна
Vergie,girl,Верджи
Mossie,girl,Мосси
Manuelita,girl,Мануэлита
Oline,girl,Олин
Ima,girl,Има
Janey,girl,Джейни
Villa,girl,Вилла
Clytie,girl,Клити
Ermina,girl,Эрмина
Hertha,girl,Герта
Margaretha,girl,Маргарета
Melanie,girl,Мелани
Metha,girl,Мета
Pricilla,girl,Прицилла
Sigrid,girl,Сигрид
Thekla,girl,Фекла
Berniece,girl,Бернис
Betha,girl,Бета
Florie,girl,Флори
Hilah,girl,Хила
Isla,girl,Исла
Judie,girl,Джуди
Lethia,girl,Летия
Louisiana,girl,Луизиана
Rubye,girl,Рубай
Silvia,girl,Сильвия
Zelpha,girl,Зельфа
Alwilda,girl,Альвильда
Angele,girl,Анжеле
Verlie,girl,Верли
Zelia,girl,Зелия
Gunda,girl,Гунда
Octavie,girl,Октави
Orelia,girl,Орелия
Retha,girl,Рета
Signe,girl,Сигне
Anice,girl,Анис
Carlota,girl,Карлота
Lurline,girl,Лурлин
Luz,girl,Луз
Opha,girl,Офа
Ura,girl,Ура
Vicie,girl,Вичи
Alwine,girl,Алвин
Carmelita,girl,Кармелита
Clemma,girl,Клемма
Elia,girl,Элия
Eloisa,girl,Элоиза
Eppie,girl,Эппи
Gustie,girl,Гасти
Hazle,girl,Хейзл
Lu,girl,Лу
Ebba,girl,Эбба
Margarete,girl,Маргарет
Myrle,girl,Мирл
Nadine,girl,Надин
Pallie,girl,Палли
Betsey,girl,Бетси
Cleta,girl,Клета
Filomena,girl,Филомена
Orra,girl,Орра
Arlene,girl,Арлин
Margretta,girl,Маргретта
Pairlee,girl,Пайрли
Zana,girl,Зана
Francies,girl,Фрэнси
Marjory,girl,Марджори
Roxana,girl,Роксана
Cressie,girl,Кресси
Erla,girl,Эрла
Herma,girl,Герма
Oliva,girl,Олива
Rosalind,girl,Розалинда
Chessie,girl,Чесси
Daphne,girl,Дафна
Lulah,girl,Лула
Marvel,girl,Марвел
Monnie,girl,Монни
Noemie,girl,Ноэми
Gregoria,girl,Грегория
Josefina,girl,Жозефина
Fleeta,girl,Флита
Madaline,girl,Мадалин
Hildred,girl,Хилдред
Sibbie,girl,Сибби
Verena,girl,Верена
Bernardine,girl,Бернардин
Gerda,girl,Герда
Hazelle,girl,Хейзел
Nobie,girl,Ноби
Reva,girl,Рева
Vonnie,girl,Вонни
Ethie,girl,Эти
Jessye,girl,Джесси
Jetta,girl,Джетта
Signa,girl,Синья
Delcie,girl,Дельси
Hildegard,girl,Хильдегард
Treva,girl,Трева
Violette,girl,Виолетта
Sylva,girl,Сильва
Twila,girl,Твила
Concetta,girl,Кончетта
Idabelle,girl,Идабель
Lulla,girl,Лулла
Mira,girl,Мира
Nila,girl,Нила
Olar,girl,Олар
Velva,girl,Велва
Yvonne,girl,Ивонн
Evia,girl,Эвия
Willia,girl,Виллия
Dortha,girl,Дорта
Else,girl,Еще
Freeda,girl,Фрида
Versa,girl,Верса
Ilah,girl,Ила
Maurine,girl,Морин
Vernice,girl,Вернис
Elmyra,girl,Эльмира
Madelyn,girl,Мэделин
Cannie,girl,Кэнни
Carmella,girl,Кармелла
Cliffie,girl,Клиффи
Ever,girl,Эвер
Leafy,girl,Лиственный
Olinda,girl,Олинда
Virdie,girl,Вирди
Allena,girl,Аллена
Clotilda,girl,Клотильда
Elida,girl,Элида
Elvera,girl,Эльвера
Fae,girl,Фейри
Josefita,girl,Жозефита
Lurena,girl,Лурена
Versie,girl,Версия
Vivien,girl,Вивьен
Melba,girl,Мельба
Alline,girl,Аллин
Elfreda,girl,Эльфреда
Verla,girl,Верла
Ouida,girl,Уида
Flonnie,girl,Флонни
Palma,girl,Пальма
Consuelo,girl,Консуэло
Lorine,girl,Лорин
Venus,girl,Венера
Hasel,girl,Хазель
Noma,girl,Нома
Virgia,girl,Вирджиния
Alleen,girl,Аллин
Mavis,girl,Мэвис
Nelda,girl,Нельда
Trilby,girl,Трилби
Adel,girl,Адель
Buelah,girl,Буэла
Milda,girl,Милда
Velda,girl,Велда
Bernetta,girl,Бернетта
Neoma,girl,Неома
Gaynell,girl,Гейнелл
Laurette,girl,Лоретта
Coletta,girl,Колетта
Zela,girl,Зела
Zeta,girl,Зета
Manila,girl,Манила
Manilla,girl,Манилла
Cuba,girl,Куба
Earline,girl,Эрлайн
Vlasta,girl,Власта
Jacqueline,girl,Жаклин
Onnie,girl,Онни
Vara,girl,Вара
Alena,girl,Алена
Ilo,girl,Ило
Imelda,girl,Имельда
Ardis,girl,Ардис
Delores,girl,Делорес
Irva,girl,Ирва
Gwen,girl,Гвен
Tomasa,girl,Томаса
Veta,girl,Вета
Berneice,girl,Бернис
Lempi,girl,Лемпи
Eathel,girl,Этель
Marybelle,girl,Мэрибель
Chrystal,girl,Кристалл
Elvia,girl,Эльвия
Ilene,girl,Илен
Margarite,girl,Маргарита
Marianne,girl,Марианна
Odette,girl,Одетта
Antonina,girl,Антонина
Delsie,girl,Делси
Portia,girl,Порция
Reatha,girl,Реата
Aleen,girl,Алин
Almeta,girl,Альмета
Lilyan,girl,Лилиан
Jaunita,girl,Яунита
Luvinia,girl,Лувиния
Alvera,girl,Альвера
Allean,girl,Аллеан
Dagny,girl,Дагни
Leoma,girl,Леома
Oleta,girl,Олета
Trula,girl,Трула
Ethyle,girl,Этил
Ingeborg,girl,Ингеборг
Jeane,girl,Джин
Laurine,girl,Лорин
Lorean,girl,Лореан
Marge,girl,Мардж
Margueritta,girl,Маргарита
Mozell,girl,Мозель
Norene,girl,Норене
Oneta,girl,Онета
Lolita,girl,Лолита
Elouise,girl,Элуиза
Cathleen,girl,Кэтлин
Bette,girl,Бетт
Earnestine,girl,Эрнестина
Florene,girl,Флорен
Laverna,girl,Лаверна
Rafaela,girl,Рафаэла
Thyra,girl,Тайра
Loyce,girl,Лойс
Cleda,girl,Кледа
Pearline,girl,Перлин
Ceola,girl,Чеола
Lavera,girl,Лавера
Marcelle,girl,Марсель
Romaine,girl,Ромейн
Rosalyn,girl,Розалин
Augustina,girl,Августина
Bonita,girl,Бонита
Dominga,girl,Доминга
Girtha,girl,Гиртха
Isobel,girl,Изобель
Anona,girl,Анона
Syble,girl,Сайбл
Edris,girl,Эдрис
Santa,girl,Санта
Theola,girl,Теола
Veola,girl,Веола
Ceil,girl,потолок
Madlyn,girl,Мэдлин
Vernia,girl,Верния
Ellamae,girl,Элламяэ
Irine,girl,Ирина
Linnea,girl,Линнея
Madalyn,girl,Мадалин
Roslyn,girl,Рослин
Edrie,girl,Эдри
Vincenza,girl,Винченца
Yolanda,girl,Иоланда
Edra,girl,Эдра
Orma,girl,Орма
Ilda,girl,Ильда
Ardath,girl,Ардат
Renee,girl,Рене
Astrid,girl,Астрид
Beadie,girl,Биди
Doretha,girl,Дорета
Neola,girl,Неола
Vela,girl,Вела
Wava,girl,Вава
Evelyne,girl,Эвелин
Dimple,girl,ямочка
Annamae,girl,Аннамяэ
Elease,girl,Выпустить
Williemae,girl,Виллиемяэ
Rosaline,girl,Розалина
Charline,girl,Шарлин
Charlene,girl,Шарлин
Joanne,girl,Джоанна
Theta,girl,Тета
Deloris,girl,Делорис
Maureen,girl,Морин
Rosabelle,girl,Розабель
Gilda,girl,Джильда
Herminia,girl,Герминия
Afton,girl,Афтон
Margurite,girl,Маргарита
Clydie,girl,Клайди
Izola,girl,Изола
Rosemarie,girl,Розмари
Arnetta,girl,Арнетта
Gladyce,girl,Глэдис
Floretta,girl,Флоретта
Merna,girl,Мерна
Nedra,girl,Недра
Clementina,girl,Клементина
Launa,girl,Лауна
Sonia,girl,Соня
Aili,girl,Айли
Gladis,girl,Глэдис
Alease,girl,Продайте
Madonna,girl,Мадонна
Azalee,girl,Азалия
Colleen,girl,Коллин
Darlene,girl,Дарлин
Macel,girl,Масель
Cleola,girl,Клеола
Loree,girl,Лори
Stephania,girl,Стефания
Joann,girl,Джоанн
Antonetta,girl,Антонетта
Arietta,girl,Ариетта
Vivienne,girl,Вивьен
Elinore,girl,Элинор
Benita,girl,Бенита
Glenda,girl,Гленда
Earlene,girl,Эрлин
Arleen,girl,Арлин
Blanchie,girl,Бланши
Vilma,girl,Вилма
Erline,girl,Эрлин
Felice,girl,Феличе
Georgette,girl,Жоржет
Yvette,girl,Иветт
Assunta,girl,Ассунта
Helyn,girl,Хелин
Lavonne,girl,Лавонн
Audry,girl,Одри
Dorathy,girl,Дорати
Stasia,girl,Стасия
Vita,girl,Вита
Jayne,girl,Джейн
Maebell,girl,Мэйбелл
Mafalda,girl,Мафальда
Olympia,girl,Олимпия
Masako,girl,Масако
Stacia,girl,Стейша
Domenica,girl,Доменика
Ingrid,girl,Ингрид
Wynona,girl,Вайнона
Bernita,girl,Бернита
Carole,girl,Кэрол
Elenore,girl,Эленор
Waneta,girl,Ванета
Esperanza,girl,Эсперанса
Madelene,girl,Мадлен
Roselyn,girl,Розелин
Kathlyn,girl,Кэтлин
Ardith,girl,Ардит
Venita,girl,Венита
Santina,girl,Сантина
Maryjane,girl,Мэриджейн
Orene,girl,Орен
Noreen,girl,Норин
Antionette,girl,Антионетта
Margot,girl,Марго
Dawn,girl,Рассвет
Lahoma,girl,Лахома
Alexandra,girl,Александра
Maryellen,girl,Мэриеллен
Ruthe,girl,Рут
Cleone,girl,Клеоне
Kathaleen,girl,Кэтэлин
Aldona,girl,Альдона
Janis,girl,Янис
Christeen,girl,Кристин
Dorine,girl,Дорина
Caryl,girl,Кэрил
Francine,girl,Франсин
Rosaria,girl,Розария
Erlene,girl,Эрлен
Georgetta,girl,Джорджетта
Olene,girl,Олене
Sheila,girl,Шейла
Georgene,girl,Джорджин
Yoshiko,girl,Ёсико
Delora,girl,Делора
Lavelle,girl,Лавель
Idamae,girl,Идамаэ
Michelina,girl,Мишелина
Catalina,girl,Каталина
Liberty,girl,Свобода
Victory,girl,Победа
Beverley,girl,Беверли
Laurene,girl,Лорен
Marilynn,girl,Мэрилинн
Jeraldine,girl,Джеральдин
Marylou,girl,Мэрилу
Jacquelyn,girl,Жаклин
Oneida,girl,Онейда
Concha,girl,Конча
Marina,girl,Марина
Doreen,girl,Дорин
Haruko,girl,Харуко
Felipa,girl,Фелипа
Socorro,girl,Сокорро
Elois,girl,Элоис
Toshiko,girl,Тошико
Carlene,girl,Карлин
Fumiko,girl,Фумико
Soledad,girl,Соледад
Gearldine,girl,Джеральдин
Shirlee,girl,Ширли
Merry,girl,Мерри
Clarine,girl,Кларин
Lorayne,girl,Лорейн
Marlene,girl,Марлен
Kiyoko,girl,Киёко
Elwanda,girl,Эльванда
Elayne,girl,Илэйн
Darline,girl,Дарлин
Arlyne,girl,Арлин
Marlys,girl,Марлис
Mardell,girl,Марделл
Willene,girl,Виллен
Inell,girl,Инелл
Venice,girl,Венеция
Ofelia,girl,Офелия
Peggie,girl,Пегги
Beatriz,girl,Беатрис
Rochelle,girl,Рошель
Leatrice,girl,Леатрис
Billye,girl,Билли
Darleen,girl,Дарлин
Hortencia,girl,Гортензия
Ethelene,girl,Этелина
Marylouise,girl,Мэрилуиза
Eris,girl,Эрис
Bettyjane,girl,Беттиджейн
Penny,girl,Пенни
Dorene,girl,Дорин
Toni,girl,Тони
Lynette,girl,Линетт
Vonda,girl,Вонда
Amparo,girl,Ампаро
Bebe,girl,Бебе
Phylis,girl,Филис
Bettylou,girl,Беттилу
Wanita,girl,Ванита
Marceline,girl,Марселин
Vernelle,girl,Вернель
Ernestina,girl,Эрнестина
Doloris,girl,Долорис
Delois,girl,Делоуа
Nanette,girl,Нанетт
Ardelle,girl,Ардель
Natalia,girl,Наталья
Estela,girl,Эстела
Sherry,girl,Шерри
Twyla,girl,Твайла
Jacquelin,girl,Жаклин
Enriqueta,girl,Энрикета
Bobbye,girl,Бобби
Patti,girl,Патти
Lorrayne,girl,Лоррейн
Janell,girl,Джанелл
Ladonna,girl,Ладонна
Nada,girl,Нада
Carla,girl,Карла
Evangelina,girl,Евангелина
Willodean,girl,Уиллодин
Charleen,girl,Шарлин
Coleen,girl,Колин
Illa,girl,Илла
Shirlie,girl,Ширли
Ailene,girl,Эйлин
Erlinda,girl,Эрлинда
Lita,girl,Лита
Marilou,girl,Марилу
Lawanda,girl,Лаванда
Charmaine,girl,Шармейн
Cherie,girl,Чери
Sonya,girl,Соня
Raquel,girl,Ракель
Hortensia,girl,Гортензия
Valencia,girl,Валенсия
Jocelyn,girl,Джоселин
Kazuko,girl,Казуко
Joye,girl,Джой
Lidia,girl,Лидия
Roseann,girl,Розанна
Earlean,girl,Эрлин
Jeannine,girl,Жаннин
Romona,girl,Ромона
Jeanine,girl,Жанин
Joline,girl,Джолин
Felicitas,girl,Фелиситас
Carma,girl,Карма
Marva,girl,Марва
Colette,girl,Колетт
Sondra,girl,Сондра
Marilee,girl,Мэрили
Jolene,girl,Джолин
Jovita,girl,Йовита
Dorla,girl,Дорла
Dianne,girl,Дайанна
Margy,girl,Марджи
Velia,girl,Велия
Margene,girl,Марджин
Beverlee,girl,Беверли
Maryanne,girl,Марианна
Joycelyn,girl,Джойселин
Merlene,girl,Мерлин
Oralia,girl,Оралия
Sydell,girl,Сиделл
Jill,girl,Джилл
Ardeth,girl,Ардет
Armida,girl,Армида
Marylin,girl,Мэрилин
Sonja,girl,Соня
Laquita,girl,Лакита
Julianne,girl,Джулианна
Nannette,girl,Нанетт
Margo,girl,Марго
Claudette,girl,Клодетт
Arla,girl,Арла
Charlsie,girl,Чарлси
Marylyn,girl,Мэрилин
Mitzi,girl,Митци
Patrica,girl,Патрика
Eartha,girl,Эрта
Herlinda,girl,Херлинда
Trudy,girl,Труди
Verdell,girl,Верделл
Joretta,girl,Джоретта
Marsha,girl,Марша
Verlene,girl,Верлен
Lynne,girl,Линн
Mariann,girl,Марианн
Joetta,girl,Джоэтта
Rosanne,girl,Розанна
Belia,girl,Белия
Janelle,girl,Джанель
Merilyn,girl,Мерилин
Ardyce,girl,Ардис
Rosita,girl,Розита
Celine,girl,Селин
Carleen,girl,Карлин
Carolee,girl,Кэроли
Dian,girl,Диан
Dorthey,girl,Дороти
Kathy,girl,Кэти
Marita,girl,Марита
Thomasina,girl,Томазина
Marta,girl,Марта
Thalia,girl,Талия
Nira,girl,Нира
Sharlene,girl,Шарлин
Rheta,girl,Рета
Jerrie,girl,Джерри
Ginger,girl,Имбирь
Jacklyn,girl,Джеклин
Elissa,girl,Элисса
Paulette,girl,Полетт
Monna,girl,Монна
Joellen,girl,Джоэллен
Lavona,girl,Лавона
Bonny,girl,Бонни
Luanne,girl,Луанна
Saundra,girl,Саундра
Luann,girl,Луанн
Pearlene,girl,Перлен
Nancie,girl,Нэнси
Shirlene,girl,Ширлин
Marcelina,girl,Марселина
Vicki,girl,Вики
Karol,girl,Кароль
Louann,girl,Луанн
Alison,girl,Элисон
Marylee,girl,Мэрили
Sharron,girl,Шаррон
Cathy,girl,Кэти
Darla,girl,Дарла
Norita,girl,Норита
Gaye,girl,Гай
Jeri,girl,Джери
Loris,girl,Лорис
Shirleyann,girl,Ширлиэнн
Carolynn,girl,Кэролинн
Marla,girl,Марла
Evonne,girl,Эвонн
Darlyne,girl,Дарлин
Vernetta,girl,Вернетта
Rhonda,girl,Ронда
Shelba,girl,Шельба
Shelva,girl,Шельва
Deanna,girl,Дина
Karla,girl,Карла
Tanya,girl,Таня
Annmarie,girl,Аннмари
Wendy,girl,Венди
Ruthann,girl,Рутанн
Sherrie,girl,Шерри
Carolann,girl,Кэроланн
Evon,girl,Эвон
Sheryl,girl,Шерил
Jacquline,girl,Жаклин
Karlene,girl,Карлин
Glennis,girl,Гленнис
Karin,girl,Карин
Marleen,girl,Марлин
Roxanne,girl,Роксана
Harlene,girl,Харлин
Annamarie,girl,Аннамари
Jacque,girl,Жак
Maralyn,girl,Маралин
Shari,girl,Шари
Larae,girl,Ларэ
Gayla,girl,Гейла
Deanne,girl,Динн
Dianna,girl,Диана
Simone,girl,Симона
Leilani,girl,Лейлани
Vickie,girl,Вики
Diann,girl,Дайанн
Karolyn,girl,Каролин
Deann,girl,Динн
Noretta,girl,Норетта
Shelvia,girl,Шелвия
Shelvie,girl,Шелви
Shelia,girl,Шелия
Janyce,girl,Дженис
Jonell,girl,Джонелл
Marolyn,girl,Мэрилин
Mimi,girl,Мими
Noreta,girl,Норета
Roseanne,girl,Розанна
Lorelei,girl,Лорелей
Vicky,girl,Вики
Helaine,girl,Хелейн
Maryjo,girl,Мэриджо
Deana,girl,Дина
Janine,girl,Джанин
Ronda,girl,Ронда
Leanne,girl,Линн
Cindy,girl,Синди
Judi,girl,Дзюдо
Karel,girl,Карел
Karon,girl,Карон
Glynda,girl,Глинда
Tamara,girl,Тамара
Suzann,girl,Сюзанна
Fran,girl,Фрэн
Nanci,girl,Нанси
April,girl,апрель
Hedy,girl,Хеди
Mari,girl,Мари
Jannette,girl,Джанетт
Jerri,girl,Джерри
Heidi,girl,Хайди
Dotty,girl,Дотти
Suellen,girl,Суэллен
Lonna,girl,Лонна
Kathie,girl,Кэти
Ilona,girl,Илона
Laraine,girl,Ларейн
Susann,girl,Сюзанн
Rona,girl,Рона
Sharen,girl,Шарен
Lynnette,girl,Линнетт
Scarlett,girl,Скарлетт
Belinda,girl,Белинда
Pam,girl,Пэм
Ruthanne,girl,Рутанн
Juliann,girl,Джулианн
Sherron,girl,Шеррон
Donita,girl,Донита
Georgiann,girl,грузинский
Jerilyn,girl,Джерилин
Sharyn,girl,Шарин
Sherri,girl,Шерри
Suzan,girl,Сьюзан
Nyla,girl,Нила
Trina,girl,Трина
Judyth,girl,Джудит
Nikki,girl,Никки
Sheri,girl,Шери
Jana,girl,Яна
Adrianne,girl,Адрианна
Georgeann,girl,Джорджанна
Terri,girl,Терри
Caren,girl,Карен
Kristine,girl,Кристина
Geri,girl,Джери
Jerilynn,girl,Джерилинн
Karan,girl,Каран
Rosann,girl,Розанн
Cheri,girl,Чери
Leann,girl,Линн
Phyliss,girl,Филисс
Merrily,girl,Весело
Melody,girl,Мелодия
Kaaren,girl,Каарен
Cassandra,girl,Кассандра
Aloma,girl,Алома
Cathie,girl,Кэти
Sandi,girl,Сэнди
Ronna,girl,Ронна
Karren,girl,Каррен
Jerrilyn,girl,Джеррилин
Sheron,girl,Шерон
Pauletta,girl,Паулетта
Merrilee,girl,Меррили
Terrie,girl,Терри
Tonya,girl,Тоня
Sunny,girl,Солнечно
Karyn,girl,Карин
Ginny,girl,Джинни
Charla,girl,Чарла
Tana,girl,Тана
Charolette,girl,Шарлотта
Marcy,girl,Марси
Cheryle,girl,Шерил
Kathi,girl,Кэти
Karyl,girl,Кэрил
Candy,girl,Кэнди
Sherryl,girl,Шеррил
Luana,girl,Луана
Rozanne,girl,Розанна
Carlyn,girl,Карлин
Jacquelynn,girl,Жаклин
Caron,girl,Кэрон
Suzette,girl,Сюзетта
Dorinda,girl,Доринда
Teri,girl,Тери
Alana,girl,Алана
Danna,girl,Данна
Maribeth,girl,Марибет
Pamala,girl,Памала
Rosalinda,girl,Розалинда
Elyse,girl,Элиза
Pamella,girl,Памелла
Bobbi,girl,Бобби
Corliss,girl,Корлисс
Cheryll,girl,Шерилл
Graciela,girl,Грасиела
Sherilyn,girl,Шерилин
Deirdre,girl,Дейдра
Gerri,girl,Джерри
Glinda,girl,Глинда
Mickie,girl,Микки
Marybeth,girl,Мэрибет
Cherrie,girl,Черри
Laureen,girl,Лорин
Patrice,girl,Патрис
Aleta,girl,Алета
Candice,girl,Кэндис
Kristina,girl,Кристина
Vickey,girl,Вики
Nicki,girl,Ники
Deena,girl,Дина
Janeen,girl,Джанин
Meryl,girl,Мерил
Bettina,girl,Беттина
Robyn,girl,Робин
Sharyl,girl,Шарил
Erica,girl,Эрика
Lani,girl,Лани
Leslee,girl,Лесли
Deidre,girl,Дейдре
Katrina,girl,Катрина
Kristi,girl,Кристи
Cherryl,girl,Черрил
Dayle,girl,Дэйл
Randi,girl,Рэнди
Lori,girl,Лори
Jacalyn,girl,Жакалин
Starr,girl,Старр
Kendra,girl,Кендра
Suzanna,girl,Сюзанна
Debby,girl,Дебби
Valarie,girl,Валари
Melodie,girl,Мелодия
Annemarie,girl,Аннемари
Michaele,girl,Микаэле
Janna,girl,Жанна
Trudi,girl,Труди
Sandie,girl,Сэнди
Daria,girl,Дарья
Vikki,girl,Викки
Rachelle,girl,Рашель
Tonia,girl,Тоня
Marcie,girl,Марси
Candis,girl,Кандис
Shiela,girl,Шила
Regenia,girl,Регения
Debora,girl,Дебора
Maura,girl,Маура
Caryn,girl,Кэрин
Kristie,girl,Кристи
Lizabeth,girl,Лизабет
Regena,girl,Регена
Denice,girl,Денис
Drema,girl,Дрема
Shirleen,girl,Ширлин
Cathey,girl,Кэти
Cristina,girl,Кристина
Lyndia,girl,Линдия
Blanca,girl,Бланка
Fonda,girl,Фонда
Renae,girl,Рене
Kathlene,girl,Кэтлин
Loreen,girl,Лорин
Shauna,girl,Шона
Sharman,girl,Шарман
Valorie,girl,Валори
Sanjuanita,girl,Санхуанита
Bethany,girl,Бетани
Christa,girl,Криста
Sanjuana,girl,Санхуана
Candyce,girl,Кэндис
Lorrie,girl,Лорри
Tara,girl,Тара
Pamelia,girl,Памелия
Kristy,girl,Кристи
Collette,girl,Коллетт
Roxann,girl,Роксана
Debrah,girl,Дебра
Mindy,girl,Минди
Krista,girl,Криста
Leticia,girl,Летисия
Terese,girl,Тереза
Mara,girl,Мара
Nicolette,girl,Николетт
Vanessa,girl,Ванесса
Merrie,girl,Мерри
Debbra,girl,Деббра
Jenifer,girl,Дженифер
Lourdes,girl,Лурдес
Geralyn,girl,Джералин
Jaclyn,girl,Жаклин
Sharleen,girl,Шарлин
Lorie,girl,Лори
Allyson,girl,Эллисон
Angelia,girl,Анжелия
Jann,girl,Янн
Joleen,girl,Джолин
Christi,girl,Кристи
Esmeralda,girl,Эсмеральда
Teena,girl,Тина
Gwenda,girl,Гвенда
Rhona,girl,Рона
Brinda,girl,Бринда
Pandora,girl,Пандора
Jodi,girl,Джоди
Kimberley,girl,Кимберли
Megan,girl,Меган
